المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,387,764"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,404,685"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,799"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,658"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,367"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,413,414"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,741"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,414,190"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,905"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,413,273"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,699"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,795"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,413,961"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,142"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,449,373"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,448,417"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,263"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,406"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,454,384"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,423"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,451,280"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,451,622"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,449,794"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,449,927"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,192"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,320"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,459"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,035"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,448,664"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,448,213"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,429"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,994"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,473,371"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,473,321"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,476,061"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,476,793"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,476,753"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,473,285"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,473,361"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,473,377"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,477,314"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,504,165"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,501,242"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,501,236"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,500,569"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,502,796"
 نجران,نجران,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,502,872"
 الرياض,الدرعيه,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,504,875"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,503,817"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,523,991"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,848"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,525,069"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,773"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,299"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,412"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,620"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,526,214"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,137"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,981"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,524,478"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,549,853"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,549,331"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,550,165"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,603,516"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,604,103"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,601,949"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,258"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,409"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,620,896"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,942"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,620,978"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,423"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,763"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,591"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,614"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,115"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,172"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,787"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,562"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,678"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,143"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,435"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,416"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,598"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,978"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,163"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,371"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,648"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,193"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,777"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,996"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,101"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,287"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,488"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,272"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,772"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,730"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,084"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,281"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,548"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,958"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,333"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,049"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,276"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,489"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,964"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,412"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,700"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,624"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,043"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,555"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,955"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,363"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,268"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,465"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,603"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,535"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,257"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,356"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,797"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,283"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,174"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,549"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,122"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,203"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,632,858"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,055"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,117"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,315"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,730"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,490"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,872"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,487"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,783"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,159"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,564"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,790"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,224"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,155"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,220"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,169"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,621,653"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,960"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,708"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,523"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,312"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,218"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,021"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,315"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,758"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,919"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,632"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,210"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,028"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,069"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,863"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,919"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,563"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,209"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,315"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,943"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,140"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,147"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,116"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,759"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,510"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,408"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,400"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,741"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,480"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,862"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,185"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,482"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,629,084"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,365"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,858"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,821"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,622,625"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,625,629"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,714"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,626,136"
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,624,367"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,761"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,601"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,255"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,645"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,650,177"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,348"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,981"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,650,368"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,659,971"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,778"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,912"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,650,277"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,650,067"
 الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,655,374"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,016"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,130"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,315"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,663"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,160"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,857"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,677,329"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,031"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,450"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,705"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,265"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,720,873"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,535"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,210"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,852"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,727,804"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,720,938"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,369"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,720,188"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,525"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,727,937"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,720,777"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,086"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,456"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,577"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,780"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,855"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,328"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,686"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,494"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,915"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,612"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,048"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,284"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,193"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,620"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,729"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,718,434"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,127"
 الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,340"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,721,911"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,183"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,692"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,049"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,016"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,611"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,878"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,207"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,124"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,744,389"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2025/10/20,"32,743,929"
